Time,Day,Price( $ per kWh),PV (W),Temperature in LA in 2012 (Celsius),Office_Elizabeth,Office_Ellie,Office_Evelyn,Office_Eileen,Office_Bobbi,Office_Benjamin,Office_Bianca,Office_Benthe,Office_Brian,Office_Bryon
2012-04-21 19:00:00+00:00,Saturday,0.08283,0,21.7,1.717833333,7.159816667,169.4441667,36.48503333,59.625,45.5,16.44025,149.5,89.91025,347.8
2012-04-21 20:00:00+00:00,Saturday,0.08283,0,21.1,1.706866667,7.25465,167.610225,37.0397,60.675,45.25,16.81825,151,82.9515,346
2012-04-21 21:00:00+00:00,Saturday,0.08283,0,19.4,1.716008333,7.302066667,172.5880833,36.978075,61.25,46.5,14.917,157.75,84.914,356.75
2012-04-21 22:00:00+00:00,Saturday,0.08283,0,18.3,1.849416667,7.1124,169.444175,37.28621667,62.775,52.5,69.60275,178.5,82.37625,365.475
2012-04-21 23:00:00+00:00,Saturday,0.08283,0,16.7,2.675433333,7.3969,164.0078083,37.16295833,81.6,53.25,67.1755,246.25,94.134,389.975
2012-04-22 00:00:00+00:00,Sunday,0.08283,0,16,2.655358333,6.875316667,149.8601667,36.978075,84.35,57.25,67.3325,270.75,89.2415,394.35
2012-04-22 01:00:00+00:00,Sunday,0.08283,0,15,2.664483333,7.444316667,153.2005833,36.73155,99.6,52.25,67.53975,265,92.7795,419.9
2012-04-22 02:00:00+00:00,Sunday,0.08283,0,14.4,2.640725,7.017566667,152.4145917,36.54665833,76.225,54,67.5825,255.25,90.4645,423.675
2012-04-22 03:00:00+00:00,Sunday,0.08283,0,14.4,2.658991667,7.1124,143.04835,36.669925,60.55,57.5,68.86875,251.25,84.89575,426.775
2012-04-22 04:00:00+00:00,Sunday,0.08283,0,15,2.653508333,7.1124,143.31035,36.669925,59.55,54.75,20.92675,194,88.71125,429.35
2012-04-22 05:00:00+00:00,Sunday,0.08283,0,16,2.672708333,7.159816667,136.826,36.97808333,57.45,54.5,19.61325,174.75,91.28175,427.325
2012-04-22 06:00:00+00:00,Sunday,0.08283,320.379,15.6,2.655333333,6.875316667,134.2061,36.91644167,57.9,53,18.3975,182.75,95.51325,434.4
2012-04-22 07:00:00+00:00,Sunday,0.08283,865.623,15.6,2.64255,7.064983333,136.1055333,36.54665833,57.225,46.75,17.31175,203.75,94.82225,418.175
2012-04-22 08:00:00+00:00,Sunday,0.08283,970.903,15.6,2.671791667,7.017566667,132.7651083,36.54665833,55.65,48,16.02575,188,85.09925,389.2
2012-04-22 09:00:00+00:00,Sunday,0.08283,2229.072,16,2.631591667,7.017566667,135.3195583,36.4234,59.575,47.75,15.916,167,86.24375,365.475
2012-04-22 10:00:00+00:00,Sunday,0.08283,1192.824,15,2.900233333,6.97015,143.5723333,36.42339167,52.325,45.25,16.73175,181.75,86.026,361.225
2012-04-22 11:00:00+00:00,Sunday,0.08283,800.666,15,1.847583333,6.875316667,143.8998333,36.11523333,51.275,45.75,15.8655,203.75,89.914,358.325
2012-04-22 12:00:00+00:00,Sunday,0.08283,573.218,14.4,1.719675,7.159816667,142.720875,36.30013333,55.35,46.75,16.46925,156.5,84.4405,368.2
2012-04-22 13:00:00+00:00,Sunday,0.08283,350.367,15,1.747066667,7.064983333,149.3361917,36.36176667,51.275,46.25,16.17625,154,86.2625,366.6
2012-04-22 14:00:00+00:00,Sunday,0.08283,1238.969,15.6,1.716008333,7.207233333,157.4579583,36.2385,44.2,45.75,16.17225,153.5,85.5345,366.95
2012-04-22 15:00:00+00:00,Sunday,0.08283,123.878,16.1,1.734283333,6.875316667,156.9339833,36.60829167,46.775,44.25,15.827,153.25,84.81225,355.6
2012-04-22 16:00:00+00:00,Sunday,0.08283,54.126,17,1.726975,7.25465,155.7550083,36.85481667,47.5,41,15.60575,155,80.98325,359.225
2012-04-22 17:00:00+00:00,Sunday,0.08283,190.033,17,1.741591667,7.064983333,152.6766,36.793175,44.25,43.5,15.1995,154.5,81.57225,354.2
2012-04-22 18:00:00+00:00,Sunday,0.08283,52.046,18,1.7617,7.207233333,148.9431917,37.22459167,47.225,43.25,15.659,153,91.03025,362.8
2012-04-22 19:00:00+00:00,Sunday,0.08283,0,20.6,1.717833333,7.1124,150.7771417,37.162975,50.675,41.75,15.64825,157.75,85.8375,360.425
2012-04-22 20:00:00+00:00,Sunday,0.08283,0,18.3,1.721516667,7.159816667,167.4792083,37.03971667,49.625,44.25,16.2355,152.25,83.8165,350.425
2012-04-22 21:00:00+00:00,Sunday,0.08283,0,18,1.719666667,7.1124,183.4608167,37.162975,52.2,44.75,16.01475,153.5,81.9355,369.525
2012-04-22 22:00:00+00:00,Sunday,0.08283,0,17,1.87865,7.1124,191.7791,37.162975,55.6,45.75,14.943,161.75,89.797,363.8
2012-04-22 23:00:00+00:00,Sunday,0.08283,0,15.6,2.660833333,7.633983333,182.4128167,37.22459167,51.875,50.75,70.12775,239.75,85.60625,374.3
2012-04-23 00:00:00+00:00,Monday,0.08283,0,15,2.673616667,6.875316667,150.6461417,37.03971667,58.55,52.25,71.76,273.75,87.28125,370.8
2012-04-23 01:00:00+00:00,Monday,0.08283,0,15,2.629775,7.302066667,149.1396917,43.26435,63.25,53.75,71.62075,256,88.46275,379
2012-04-23 02:00:00+00:00,Monday,0.08283,0,15,2.651691667,7.159816667,138.0049833,54.78915,67.425,57.25,17.15,273,88.26825,375.2
2012-04-23 03:00:00+00:00,Monday,0.08283,0,14.4,2.656266667,7.017566667,143.0483583,53.49494167,65.1,54.75,16.96125,260,85.58,373.425
2012-04-23 04:00:00+00:00,Monday,0.08283,0,13.9,2.660816667,6.922733333,138.3324833,53.248425,64.825,55,17.59475,176.25,81.2475,374.35
2012-04-23 05:00:00+00:00,Monday,0.08283,0,13.3,2.6316,7.064983333,143.3758417,53.125175,69.225,49,18.106,191.75,87.558,364.575
2012-04-23 06:00:00+00:00,Monday,0.08283,62.481,13.3,2.6663,6.8279,136.8915167,53.37168333,68.375,48.75,18.1415,191,86.81975,368.6
2012-04-23 07:00:00+00:00,Monday,0.08283,126.284,13.3,9.455441667,6.97015,146.3887667,53.43331667,69.125,49.75,18.00775,169.5,89.36875,364.95
2012-04-23 08:00:00+00:00,Monday,0.0969,910.531,13,10.66979167,6.875316667,153.3970833,54.60426667,67.825,47.25,16.64175,182.25,89.59275,370.65
2012-04-23 09:00:00+00:00,Monday,0.0969,863.88,13,13.46676667,7.302066667,226.7552083,53.12516667,64.525,43,15.6315,178.25,85.83,375.75
2012-04-23 10:00:00+00:00,Monday,0.0969,1364.391,13,14.9041,19.20355833,299.6548583,53.18678333,65.75,44,15.83075,181,80.8705,362.1
2012-04-23 11:00:00+00:00,Monday,0.0969,1715.391,13.3,14.780725,20.67346667,331.5525333,60.02773333,63.775,46,16.4125,186,84.8045,365.075
2012-04-23 12:00:00+00:00,Monday,0.0969,2282.057,13,12.94868333,23.13905,346.2896667,79.19469167,56.275,44.5,16.29025,157.75,84.1025,345.575
2012-04-23 13:00:00+00:00,Monday,0.0969,2323.588,13,13.52981667,24.60895,364.4981917,85.172825,64.6,44.5,15.91625,158.5,88.88925,353.025
2012-04-23 14:00:00+00:00,Monday,0.0969,2617.118,14,13.82495,26.41078333,374.19195,85.91239167,50.025,44.5,15.712,157,84.74025,364.35
2012-04-23 15:00:00+00:00,Monday,0.0969,2046.161,14.4,13.93276667,27.45395,379.0388417,86.46705833,47.425,42.5,14.87625,154,81.516,362.525
2012-04-23 16:00:00+00:00,Monday,0.0969,1316.829,14,13.96109167,28.68678333,383.3617167,87.51475,49.6,44.5,16.16425,158,85.54675,371.6
2012-04-23 17:00:00+00:00,Monday,0.0969,522.182,15.6,14.17218333,29.20836667,383.7547167,88.06941667,48.525,42.75,15.84125,156.5,88.09775,373.375
2012-04-23 18:00:00+00:00,Monday,0.0969,50.974,15.6,13.83226667,28.87645,383.6892083,107.4212917,48.6,42.25,15.25875,176.75,87.35875,357.5
2012-04-23 19:00:00+00:00,Monday,0.0969,0,16.1,13.67875833,28.1652,384.1477083,106.1886917,60.75,42.75,16.15775,181.5,88.3285,375.075
2012-04-23 20:00:00+00:00,Monday,0.0969,0,16.1,13.48139167,28.1652,383.492725,98.977975,62.125,47.25,16.30675,188.75,89.46625,370.1
2012-04-23 21:00:00+00:00,Monday,0.08283,0,16.1,8.4037,26.83753333,364.2362083,83.44716667,68.6,59.5,72.921,235,84.27475,351.35
2012-04-23 22:00:00+00:00,Monday,0.08283,0,17,10.82605833,12.04370833,240.378875,64.52673333,91.825,67.25,86.33225,273,92.65475,379.025
2012-04-23 23:00:00+00:00,Monday,0.08283,0,16.7,6.659366667,9.578066667,187.128725,58.91838333,106.65,84.25,91.1465,294.75,107.5145,393.075
2012-04-24 00:00:00+00:00,Tuesday,0.08283,0,16.1,9.089941667,9.1039,161.7153583,55.83688333,112.725,90.5,92.2405,331.25,120.0705,402.9
2012-04-24 01:00:00+00:00,Tuesday,0.08283,0,16,6.023408333,9.3884,156.0170083,57.00785833,123.05,94.75,91.7635,325.5,115.601,409.225
2012-04-24 02:00:00+00:00,Tuesday,0.08283,0,15.6,3.604716667,8.582316667,153.004075,62.80109167,110.4,93.25,94.54425,336.25,116.7825,401.85
2012-04-24 03:00:00+00:00,Tuesday,0.08283,0,15.6,2.803383333,8.440066667,150.64615,60.89055833,108.175,90,95.27675,337,126.50225,417.45
2012-04-24 04:00:00+00:00,Tuesday,0.08283,0,15,2.668133333,7.9659,147.6987333,57.68579167,109.525,91.25,90.388,346.25,120.518,453.75
2012-04-24 05:00:00+00:00,Tuesday,0.08283,7.485,15,2.658975,8.582316667,147.174725,55.40546667,121.125,94.25,91.5185,330.25,116.3525,454.075
2012-04-24 06:00:00+00:00,Tuesday,0.08283,376.206,14.4,2.637075,8.10815,148.6811917,47.33190833,116.3,89.5,89.9885,341,116.353,446.475
2012-04-24 07:00:00+00:00,Tuesday,0.08283,1131.013,14.4,8.671433333,8.013316667,145.9957833,36.66991667,106.875,76.75,82.68675,314,104.80475,440.375
2012-04-24 08:00:00+00:00,Tuesday,0.0969,1460.023,14.4,10.2038,8.013316667,143.3103583,37.16295,96.475,61,78.5255,232.75,97.27225,433.65
2012-04-24 09:00:00+00:00,Tuesday,0.0969,1695.223,13.9,12.70655,8.39265,195.2505167,40.55261667,88.325,53.75,76.46275,227,92.5425,406.975
2012-04-24 10:00:00+00:00,Tuesday,0.0969,2363.966,13.3,14.35218333,19.9148,273.3245417,52.63211667,99.475,52.25,76.517,199,89.8985,360.775
2012-04-24 11:00:00+00:00,Tuesday,0.0969,3060.213,12.8,15.42491667,22.00110833,303.6502667,59.781225,79.625,50,19.4395,196.5,90.96975,359.05
2012-04-24 12:00:00+00:00,Tuesday,0.0969,3049.335,12.8,13.707075,22.04851667,318.518375,78.45514167,73.675,50,23.331,190,93.584,360.4
2012-04-24 13:00:00+00:00,Tuesday,0.0969,2909.73,14.4,14.587,23.23389167,321.6622833,84.31,60.05,46.75,18.69225,229.75,87.611,355.85
2012-04-24 14:00:00+00:00,Tuesday,0.0969,2613.268,16.7,15.69630833,22.85455833,326.9021667,88.06944167,47.275,47.75,17.45675,180.75,83.9055,357.7
2012-04-24 15:00:00+00:00,Tuesday,0.0969,2066.904,18.3,16.28933333,23.94511667,328.9326167,103.84675,46.15,44.75,16.0455,156.25,84.747,354.875
2012-04-24 16:00:00+00:00,Tuesday,0.0969,1329.054,20.6,16.09379167,23.23388333,329.9805667,100.4571,47.5,42.75,15.27825,156,85.71175,348.7
2012-04-24 17:00:00+00:00,Tuesday,0.0969,529.806,21.1,15.44778333,22.61749167,326.8366583,107.4829167,49.6,43.75,16.162,153,86.74175,353.875
2012-04-24 18:00:00+00:00,Tuesday,0.0969,53.215,21.1,15.23761667,22.712325,322.2517833,102.4908833,46.5,43.75,15.6695,177.5,85.40825,347.25
2012-04-24 19:00:00+00:00,Tuesday,0.0969,0,19.4,14.84835833,21.9537,317.011925,101.3199167,54.3,41.75,15.50475,177,87.2125,353.05
2012-04-24 20:00:00+00:00,Tuesday,0.0969,0,19.4,14.35765833,21.52695833,311.2480583,95.58830833,62.925,50,17.165,181,87.6565,349.75
2012-04-24 21:00:00+00:00,Tuesday,0.08283,0,18.3,8.792058333,20.1993,297.7554,82.83086667,79.1,58.75,17.939,212.25,87.15825,338.3
2012-04-24 22:00:00+00:00,Tuesday,0.08283,0,17.8,11.144025,11.33246667,216.733975,64.77325,105.925,67.5,72.7865,258,91.7515,362.625
2012-04-24 23:00:00+00:00,Tuesday,0.08283,0,17.2,6.832983333,9.578066667,180.1858917,59.10328333,115.025,78,90.26475,296.25,107.1715,370.2
2012-04-25 00:00:00+00:00,Wednesday,0.08283,0,17.2,9.056133333,9.056483333,165.71075,56.45318333,117.125,85.75,99.73575,322.25,113.51275,409.075
2012-04-25 01:00:00+00:00,Wednesday,0.08283,0,15.6,6.270125,9.720316667,161.91185,57.56253333,134.325,90.75,91.757,333,115.7025,408.275
2012-04-25 02:00:00+00:00,Wednesday,0.08283,0,15,3.354375,8.5349,160.6019083,63.294125,133.575,90.75,90.2225,349.25,121.4435,423.275
2012-04-25 03:00:00+00:00,Wednesday,0.08283,0,15,2.801541667,8.155566667,152.8730833,61.01380833,133.6,93.5,89.0665,350.25,117.651,437.4
2012-04-25 04:00:00+00:00,Wednesday,0.08283,0,15.6,2.65535,8.060733333,149.4671917,57.43928333,130.575,93.25,88.16875,366.5,115.359,433.975
2012-04-25 05:00:00+00:00,Wednesday,0.08283,0,15.6,2.705608333,8.771983333,148.091725,55.15894167,143.475,93.5,87.433,346.5,115.9025,422.025
2012-04-25 06:00:00+00:00,Wednesday,0.08283,192.485,15.6,2.637083333,8.2504,141.0834083,54.23449167,121.75,88.75,86.33725,344,114.15625,414.325
2012-04-25 07:00:00+00:00,Wednesday,0.08283,982.867,15,8.5819,8.345233333,138.8564667,54.17285833,117,71.5,83.00375,336.25,106.8725,392.75
2012-04-25 08:00:00+00:00,Wednesday,0.0969,1765.665,15,10.13526667,8.297816667,141.0179083,55.220575,101.575,62.75,78.12325,218.5,96.98025,396.025
2012-04-25 09:00:00+00:00,Wednesday,0.0969,2115.585,15,13.02085,8.724566667,173.7015583,52.44723333,95.95,58.25,76.90675,219,89.7355,383.175
2012-04-25 10:00:00+00:00,Wednesday,0.0969,2452.137,15,14.50844167,19.393225,248.6971583,62.18479167,92.125,55.5,75.48725,205,84.30275,380.4
2012-04-25 11:00:00+00:00,Wednesday,0.0969,2674.686,15,13.12595,21.95369167,292.777525,69.7653,82,53.25,19.29475,188.25,88.969,384.45
2012-04-25 12:00:00+00:00,Wednesday,0.0969,2676.933,15,12.99984167,22.75975,307.97315,89.30205,77.75,51.5,17.24075,176.25,87.52875,380.2
2012-04-25 13:00:00+00:00,Wednesday,0.0969,2549.564,16.7,13.31235,23.09164167,316.029425,96.82090833,70.825,49.75,17.036,176.75,85.256,374.9
2012-04-25 14:00:00+00:00,Wednesday,0.0969,2272.951,17.2,13.88800833,23.13905833,317.3393917,98.66981667,48.05,49.5,16.6435,165,84.22775,385.1
2012-04-25 15:00:00+00:00,Wednesday,0.0969,1785.514,21.1,15.11974167,23.56579167,323.3652583,98.97799167,46.08333333,46.5,16.2172,164.25,81.11925,371.325
2012-04-25 16:00:00+00:00,Wednesday,0.0969,915.955,21.7,16.20525833,23.5658,325.1992083,88.25431667,47,45,15.013,160,80.715,380.675
2012-04-25 17:00:00+00:00,Wednesday,0.0969,281.828,25,15.14075833,23.6132,325.5922083,88.870625,45.525,45.75,16.57175,158.5,85.6045,384.7
2012-04-25 18:00:00+00:00,Wednesday,0.0969,59.625,27.2,15.86261667,23.56578333,321.5313,91.15095,48.5,44.5,15.98475,184.75,85.564,369.475
2012-04-25 19:00:00+00:00,Wednesday,0.0969,0,28.3,16.72975833,23.802875,325.5266917,90.84280833,71.1,46.25,15.9025,182.25,84.71875,370.875
2012-04-25 20:00:00+00:00,Wednesday,0.0969,0,26.7,15.62229167,22.5701,318.84585,86.46705833,70.475,51,15.64475,184,85.6615,358.325
2012-04-25 21:00:00+00:00,Wednesday,0.08283,0,25,7.894766667,22.33300833,295.528475,75.80505,72.5,62.75,72.84575,219.25,85.51675,363.775
2012-04-25 22:00:00+00:00,Wednesday,0.08283,0,18.9,11.17785,11.664375,203.8308,59.78123333,98.825,71,85.2395,292,90.275,383.4
2012-04-25 23:00:00+00:00,Wednesday,0.08283,0,18.3,6.825666667,9.9574,173.439575,62.36968333,114.225,82.5,90.4495,330.75,109.73475,396.7
2012-04-26 00:00:00+00:00,Thursday,0.08283,0,17.8,9.0671,8.866816667,161.7153667,60.5824,126.85,90.75,92.7605,326.75,117.102,428.525
2012-04-26 01:00:00+00:00,Thursday,0.08283,0,17.8,6.320375,9.6729,156.6064833,60.95218333,131.775,90.75,92.31075,326.25,119.27925,437.675
2012-04-26 02:00:00+00:00,Thursday,0.08283,0,17.2,3.340666667,8.582316667,153.921075,67.11520833,127.95,88.75,91.859,323.5,120.26625,428.675
2012-04-26 03:00:00+00:00,Thursday,0.08283,0,17.8,2.807033333,8.67715,152.0216167,64.95814167,139.175,91,86.52175,323.75,116.10425,449.75
2012-04-26 04:00:00+00:00,Thursday,0.08283,0,16,2.721141667,7.918483333,144.423825,61.87664167,130.875,87.25,88.25325,343.75,117.36625,443.5
2012-04-26 05:00:00+00:00,Thursday,0.08283,17.567,14,2.655341667,8.060733333,144.161825,58.79513333,130.5,92,86.83775,337.75,119.487,449.05
2012-04-26 06:00:00+00:00,Thursday,0.08283,356.994,15,2.679091667,7.491733333,137.6775,57.8707,142.075,89.5,94.09625,339.75,120.7515,437.45
2012-04-26 07:00:00+00:00,Thursday,0.08283,845.516,15.6,8.71255,7.633983333,137.8739917,58.24048333,138.6,76,82.975,327.25,110.82725,422.65
2012-04-26 08:00:00+00:00,Thursday,0.0969,1538.675,15.6,10.48430833,7.728816667,139.7734417,58.61025833,114.375,66.25,78.58375,234,99.726,428.15
2012-04-26 09:00:00+00:00,Thursday,0.0969,2325.465,15.6,13.195375,7.586566667,171.474625,55.2822,113,63.25,80.69175,211.5,87.4295,406.5
2012-04-26 10:00:00+00:00,Thursday,0.0969,1851.152,14,14.66560833,20.19930833,239.5273833,64.65000833,103,56,76.10725,205.25,91.532,385.3
2012-04-26 11:00:00+00:00,Thursday,0.0969,2291.029,14,13.68149167,21.3847,285.6382083,71.6142,91.725,55.5,18.7265,184.5,88.0315,398.65
2012-04-26 12:00:00+00:00,Thursday,0.0969,791.09,14,14.04790833,22.33300833,293.6290167,89.67183333,79.95,52.75,18.52775,178.25,90.50475,398.125
2012-04-26 13:00:00+00:00,Thursday,0.0969,704.861,16,14.89404167,23.51836667,306.401175,95.64994167,64.475,52,16.9035,188.75,92.81775,382.4
2012-04-26 14:00:00+00:00,Thursday,0.0969,2123.875,15,14.44630833,22.75973333,310.4621,96.69765,48,49.25,18.1865,159.75,90.0595,392.2
2012-04-26 15:00:00+00:00,Thursday,0.0969,1526.427,15,16.123025,22.42784167,315.30895,95.34179167,45.525,47.25,15.9555,160.5,87.01775,380.325
2012-04-26 16:00:00+00:00,Thursday,0.0969,877.063,15,19.89678333,22.75973333,305.9427,85.91238333,54.95,48,15.54825,158.5,81.973,387.125
2012-04-26 17:00:00+00:00,Thursday,0.0969,523.646,17,20.02835833,22.42784167,315.7674417,85.35771667,48.2,46.25,15.61025,160.5,86.903,361.5
2012-04-26 18:00:00+00:00,Thursday,0.0969,51.84,18,20.00644167,22.19075833,321.0728,85.41934167,44.675,48.5,15.83825,178.5,88.223,356.475
2012-04-26 19:00:00+00:00,Thursday,0.0969,0,19,19.52764167,21.6218,314.5229917,85.48098333,62.2,47.5,15.82025,181.75,87.037,364.35
2012-04-26 20:00:00+00:00,Thursday,0.0969,0,18.3,19.78256667,20.91055,313.9989917,82.584375,68.15,52.5,16.54625,175,90.37675,359.625
2012-04-26 21:00:00+00:00,Thursday,0.08283,0,18.9,9.860225,20.00963333,291.1400667,72.16886667,70.775,63.5,72.71275,232.25,89.23725,348.725
2012-04-26 22:00:00+00:00,Thursday,0.08283,0,19,10.42490833,11.00055,204.6167667,55.22058333,104.55,69.25,85.3445,297.5,89.63125,390.925
2012-04-26 23:00:00+00:00,Thursday,0.08283,0,17.8,7.117158333,9.435816667,175.0115167,50.78321667,120.3,80.5,94.979,317.25,107.62475,392.85
2012-04-27 00:00:00+00:00,Friday,0.08283,0,17.2,8.21365,8.629733333,161.256875,48.68780833,126.9,90,93.069,325,121.99025,409.125
2012-04-27 01:00:00+00:00,Friday,0.08283,0,15.6,6.945383333,8.8194,158.11295,52.755375,132.05,94.75,94.13825,342,128.0465,420.575
2012-04-27 02:00:00+00:00,Friday,0.08283,0,15,3.338816667,8.2504,151.9561083,62.98599167,129.85,95.25,92.708,339.25,124.22375,425.6
2012-04-27 03:00:00+00:00,Friday,0.08283,0,15,2.781441667,8.5349,148.0917083,61.19870833,124.45,96.25,90.71025,336,120.40875,413.75
2012-04-27 04:00:00+00:00,Friday,0.08283,0,14,2.646216667,8.5349,144.9477917,57.68579167,130.975,93.25,98.51125,333.5,117.41575,419.425
2012-04-27 05:00:00+00:00,Friday,0.08283,0,13.9,2.660808333,8.724566667,140.9524,54.91241667,133.425,90.5,91.84575,336.5,122.25325,423.375
2012-04-27 06:00:00+00:00,Friday,0.08283,20.835,14,2.622458333,8.440066667,139.1839667,54.35774167,141.85,88.5,89.44875,342.75,116.16775,412.3
2012-04-27 07:00:00+00:00,Friday,0.08283,245.389,14.4,8.96475,8.487483333,137.2190167,54.296125,109,65.75,87.66025,320.75,107.71475,419.55
2012-04-27 08:00:00+00:00,Friday,0.0969,1037.077,13.9,9.513008333,8.487483333,142.0658833,55.03568333,94,59.25,84.17125,232.75,94.8725,403.475
2012-04-27 09:00:00+00:00,Friday,0.0969,2001.537,13.9,13.52525833,10.66864167,171.8676083,51.83093333,90.475,56,75.03875,214.25,89.01825,390.65
2012-04-27 10:00:00+00:00,Friday,0.0969,1740.877,13,14.68661667,20.10446667,242.6058083,60.397525,85.075,56.5,73.2815,201.75,87.551,381.05
2012-04-27 11:00:00+00:00,Friday,0.0969,1090.108,12.8,13.87065833,21.62178333,283.08375,67.48499167,82.1,53,18.618,185.5,89.47825,359.45
2012-04-27 12:00:00+00:00,Friday,0.0969,792.974,13.3,12.99255,22.6175,299.6548583,84.37163333,77.925,52,19.473,195,87.3795,363.85
2012-04-27 13:00:00+00:00,Friday,0.0969,2179.71,15.6,14.05521667,23.18648333,308.7591167,92.19865833,64.125,51.75,18.814,184,87.849,359.925
2012-04-27 14:00:00+00:00,Friday,0.0969,2509.186,16.7,14.956175,22.52265833,312.689025,94.35570833,48.85,47.75,17.451,160.25,88.6445,361.575
2012-04-27 15:00:00+00:00,Friday,0.0969,1993.01,18,15.52178333,22.66491667,315.04695,93.80105,47.1,45.5,16.21725,148.25,84.269,358.8
2012-04-27 16:00:00+00:00,Friday,0.0969,571.619,18.9,14.96806667,22.04851667,320.8108167,84.31,47.675,46.25,15.64475,151.25,82.1375,356.875
2012-04-27 17:00:00+00:00,Friday,0.0969,208.68,21.1,15.97134167,22.61750833,322.71025,84.00185,46.975,44,16.29175,149.25,89.15875,345.8
2012-04-27 18:00:00+00:00,Friday,0.0969,66.793,21.1,15.62778333,22.522675,321.9243,84.55651667,45.825,45.75,15.42475,178.75,84.9805,359.875
2012-04-27 19:00:00+00:00,Friday,0.0969,0,20,15.10968333,21.52695833,318.5183833,84.18674167,49.325,45.75,16.2935,170.25,85.6135,358.825
2012-04-27 20:00:00+00:00,Friday,0.0969,0,19.4,14.8191,21.10021667,304.698225,80.30405,56.175,50.25,16.851,171.25,88.71475,357.025
2012-04-27 21:00:00+00:00,Friday,0.08283,0,19.4,8.135083333,19.25096667,282.952775,70.75135833,66.725,59.5,72.92175,209,84.47275,356.875
2012-04-27 22:00:00+00:00,Friday,0.08283,0,19.4,9.801741667,10.71605,210.708125,53.49494167,85.725,65.75,84.007,261.5,91.038,370.525
2012-04-27 23:00:00+00:00,Friday,0.08283,0,18.9,6.772666667,9.578066667,168.7236833,48.99594167,103.525,81.5,89.93575,293,103.20025,400.575
2012-04-28 00:00:00+00:00,Saturday,0.08283,0,17.2,9.127408333,8.724566667,157.7199833,46.53074167,113.925,80,90.43725,313,115.09725,413.3
2012-04-28 01:00:00+00:00,Saturday,0.08283,0,16.7,5.998741667,9.1039,154.2485583,49.61225,131.6,87,90.3305,318.75,118.55975,418.125
2012-04-28 02:00:00+00:00,Saturday,0.08283,0,16.1,3.571833333,8.5349,153.5280667,60.33588333,126.325,80.25,88.8785,313.75,115.6555,421.475
2012-04-28 03:00:00+00:00,Saturday,0.08283,0,16.1,2.799716667,9.009066667,148.6812,57.37764167,138.425,81,92.2475,323.75,109.94975,421.7
2012-04-28 04:00:00+00:00,Saturday,0.08283,0,15.6,2.638908333,9.009066667,145.0788083,54.111225,119.625,87.75,91.675,306.5,116.8585,419.65
2012-04-28 05:00:00+00:00,Saturday,0.08283,18.586,15,2.644383333,9.1039,142.5898667,53.74145833,114.4,85.25,89.2885,314,117.90175,410.05
2012-04-28 06:00:00+00:00,Saturday,0.08283,326.519,14.4,2.646216667,8.8194,138.5289833,53.80308333,112.275,80,86.131,300.75,113.374,408.725
2012-04-28 07:00:00+00:00,Saturday,0.08283,1183.548,13.9,2.626116667,8.629733333,133.8131,53.49494167,113.15,65.25,84.61725,290.25,101.99775,400.625
2012-04-28 08:00:00+00:00,Saturday,0.08283,1944.893,13.9,2.629783333,8.724566667,133.8785917,53.12515833,95.575,56.5,79.5995,214.25,86.0495,385.25
2012-04-28 09:00:00+00:00,Saturday,0.08283,2477.306,13.3,2.627941667,8.629733333,133.4856083,46.222575,85.55,55.25,76.10075,202.75,82.289,391.25
2012-04-28 10:00:00+00:00,Saturday,0.08283,2861.711,12.8,2.870991667,8.724566667,137.7430083,44.681825,88.28,53,74.65425,187.8,83.116,386.95
2012-04-28 11:00:00+00:00,Saturday,0.08283,3039.942,12.8,1.834791667,8.96165,151.1046333,36.2385,80.2,52,18.30875,192.75,83.67025,367.125
2012-04-28 12:00:00+00:00,Saturday,0.08283,3117.196,13.3,18.02544167,19.39321667,171.474625,43.81900833,71.4,52,17.73275,167.75,87.327,373.325
2012-04-28 13:00:00+00:00,Saturday,0.08283,2514.591,15.6,13.22096667,18.25521667,194.7265167,40.61426667,67.45,49,17.289,169,83.084,361.1
2012-04-28 14:00:00+00:00,Saturday,0.08283,2192.504,17.2,13.02633333,15.97921667,193.6130583,40.86076667,61.725,47,17.8065,159.75,82.9075,386.925
2012-04-28 15:00:00+00:00,Saturday,0.08283,2045.464,18.9,13.18808333,16.26371667,202.2588333,40.3061,56.275,43.75,15.887,155,78.70925,379.475
2012-04-28 16:00:00+00:00,Saturday,0.08283,1321.717,21.7,12.75953333,16.16888333,202.782825,38.21066667,55.55,44.75,16.67175,155.75,83.28225,369.8
2012-04-28 17:00:00+00:00,Saturday,0.08283,540.503,23.9,2.956875,8.866808333,174.0290667,37.53275,56.55,44.25,15.27825,150,85.246,359.375
2012-04-28 18:00:00+00:00,Saturday,0.08283,60.347,23.3,4.586083333,7.3969,171.4091167,37.65599167,60.275,44,15.91475,155.5,83.01375,380.825
2012-04-28 19:00:00+00:00,Saturday,0.08283,0,23.9,3.960183333,7.871066667,154.052075,37.34784167,69,44.75,14.875,150.5,88.04975,368.5
2012-04-28 20:00:00+00:00,Saturday,0.08283,0,22.2,2.680925,7.1124,143.8343333,37.656025,65.9,43.5,15.39975,149.75,82.742,366.075
2012-04-28 21:00:00+00:00,Saturday,0.08283,0,22.2,1.721491667,7.302066667,141.6728917,37.47110833,61.375,44.25,15.1675,156,79.994,374.05
